security_id,ticker,company_name,dividend_cut_probability,dividend_sustainability_score,dividend_growth_probability,dividend_risk_model_confidence
HM-B.ST,HM-B.ST,H & M Hennes & Mauritz AB (publ),0.43411750961814805,56.588249038185204,0.31726993732871056,0.78
HOLM-B.ST,HOLM-B.ST,Holmen AB (publ),0.2269575407292591,77.30424592707409,0.43008233167449395,0.68
HPOL-B.ST,HPOL-B.ST,HEXPOL AB (publ),0.3206242073959258,67.93757926040742,0.392883585935577,0.68
HUSQ-B.ST,HUSQ-B.ST,Husqvarna AB (publ),0.2382447857021051,76.1755214297895,0.4415432717368762,0.68
INDT.ST,INDT.ST,Indutrade AB,0.2719575407292591,72.80424592707408,0.43407714091510474,0.68
INDU-C.ST,INDU-C.ST,Industrivarden AB ser. C,0.28694327539402376,71.30567246059762,0.4019855536446838,0.68
INVE-B.ST,INVE-B.ST,Investor AB ser. B,0.32601275220463016,67.39872477953699,0.2733878641899006,0.68
LAGR-B.ST,LAGR-B.ST,Lagercrantz Group AB (publ),0.199296038097873,80.0703961902127,0.49064679017421753,0.68
LATO-B.ST,LATO-B.ST,Investment AB Latour (publ),0.28104726008774567,71.89527399122544,0.3581186973304843,0.68
LOOMIS.ST,LOOMIS.ST,Loomis AB ser. B,0.23640198517370353,76.35980148262963,0.5349934235512106,0.68
LUG.ST,LUG.ST,Lundin Gold Inc,0.41746763514805046,58.25323648519496,0.3705908395115668,0.78
SAGA-B.ST,SAGA-B.ST,AB Sagax (publ),0.42584238550835907,57.415761449164094,0.3331210592494984,0.78
SAND.ST,SAND.ST,Sandvik AB,0.2675130962848147,73.24869037151853,0.4262815885696953,0.68
SCA-B.ST,SCA-B.ST,Svenska Cellulosa Aktiebolaget SCA (publ),0.5363376864822691,46.36623135177309,0.08563193850403647,0.78
SEB-A.ST,SEB-A.ST,Skandinaviska Enskilda Banken AB (publ),0.24027660872735707,75.97233912726429,0.5144006742970044,0.68
SECU-B.ST,SECU-B.ST,Securitas AB,0.24440198517370354,75.55980148262964,0.4794140318666682,0.68
SHB-A.ST,SHB-A.ST,Svenska Handelsbanken AB (publ),0.727470664702968,27.252933529703206,0,0.78
SKA-B.ST,SKA-B.ST,Skanska AB (publ),0.27125875424812107,72.87412457518789,0.32464149536536097,0.68
SKF-B.ST,SKF-B.ST,AB SKF (publ),0.28012793387761226,71.98720661223878,0.3667393026188742,0.68
SSAB-B.ST,SSAB-B.ST,SSAB AB (publ),0.5571383607504801,44.28616392495199,0,0.78
SWEC-B.ST,SWEC-B.ST,Sweco AB (publ),0.23995754072925912,76.0042459270741,0.519046676157564,0.68
SWED-A.ST,SWED-A.ST,Swedbank AB (publ),0.7548874531432667,24.511254685673332,0,0.78
TEL2-B.ST,TEL2-B.ST,Tele2 AB (publ),0.3229284649635032,67.70715350364969,0.4711087586961714,0.68
TELIA.ST,TELIA.ST,Telia Company AB,0.6010634246751193,39.89365753248807,0.17767922883836895,0.78
THULE.ST,THULE.ST,Thule Group AB,0.41104524370473405,58.895475629526594,0.2153841532303272,0.78
TREL-B.ST,TREL-B.ST,Trelleborg AB (publ),0.2269575407292591,77.30424592707409,0.4840577682958313,0.68
VOLV-B.ST,VOLV-B.ST,AB Volvo (publ),0.25667678267407046,74.33232173259296,0.3523264622032992,0.68
A.US,A.US,Agilent Technologies Inc,0.21674048254231743,78.32595174576826,0.48418285774733094,0.68
AA.US,AA.US,Alcoa Corp,0.31520696269547194,68.47930373045281,0.2780234082082514,0.68
ABBNY.US,ABBNY.US,ABB Ltd,0.2799575407292591,72.00424592707408,0.38395667683553036,0.68
ABBV.US,ABBV.US,AbbVie Inc,0.573196080761151,42.6803919238849,0.1863397965548796,0.78
ABT.US,ABT.US,Abbott Laboratories,0.3138197629514813,68.61802370485186,0.4178210381943015,0.68
ACN.US,ACN.US,Accenture plc,0.23195754072925912,76.80424592707409,0.5692647347555688,0.68
ADI.US,ADI.US,Analog Devices Inc,0.23640198517370353,76.35980148262963,0.49581382343377645,0.68
ADM.US,ADM.US,Archer-Daniels-Midland Company,0.30870815441348465,69.12918455865153,0.38049044271290894,0.68
ADP.US,ADP.US,Automatic Data Processing Inc,0.2719575407292591,72.80424592707408,0.46099110622154527,0.68
AEM.US,AEM.US,Agnico Eagle Mines Limited,0.2675130962848147,73.24869037151853,0.462155584216844,0.68
AEP.US,AEP.US,American Electric Power Co Inc,0.6939865603697224,30.60134396302776,0,0.78
AFL.US,AFL.US,Aflac Incorporated,0.24694327539402372,75.30567246059763,0.44284120921441744,0.68
AIG.US,AIG.US,American International Group Inc,0.2513877198384682,74.86122801615318,0.4913038235553678,0.68
AJG.US,AJG.US,Arthur J Gallagher & Co,0.2978922474938769,70.21077525061231,0.39128355280870286,0.68
ALIZY.US,ALIZY.US,Allianz SE ADR,0.28694327539402376,71.30567246059762,0.546353839317153,0.68
ALL.US,ALL.US,The Allstate Corporation,0.2824988309495793,71.75011690504208,0.4903686446836084,0.68
AMGN.US,AMGN.US,Amgen Inc,0.2772936747818023,72.27063252181978,0.45970234270110055,0.68
AMP.US,AMP.US,Ameriprise Financial Inc,0.24694327539402372,75.30567246059763,0.5993399294595048,0.68
AMT.US,AMT.US,American Tower Corp,0.5400772860842488,45.99227139157512,0.2354600549458374,0.78
APD.US,APD.US,Air Products and Chemicals Inc,0.8504210310186929,14.957896898130707,0,0.78
APO.US,APO.US,Apollo Global Management LLC Class A,0.3182062172070821,68.1793782792918,0.46189943295441716,0.68
ARES.US,ARES.US,Ares Management LP,0.6903865159075827,30.96134840924173,0.06168936463153579,0.78
ASX.US,ASX.US,ASE Industrial Holding Co Ltd ADR,0.45695754072925915,54.30424592707408,0.19304245927074087,0.78
AU.US,AU.US,AngloGold Ashanti plc,0.23995754072925912,76.0042459270741,0.49435476711409276,0.68
AXP.US,AXP.US,American Express Company,0.2673877198384682,73.26122801615318,0.5118620384076762,0.68
AZN.US,AZN.US,AstraZeneca PLC,0.2879575407292591,71.20424592707408,0.40498313544362546,0.68
B.US,B.US,Barrick Mining Corporation,0.2932908740625924,70.67091259374077,0.4115465098065499,0.68
BAC.US,BAC.US,Bank of America Corp,0.3260659759737792,67.39340240262209,0.24983580522580445,0.68
BBVA.US,BBVA.US,Banco Bilbao Viscaya Argentaria SA ADR,0.24194327539402372,75.80567246059763,0.5195678606528389,0.68
BCS.US,BCS.US,Barclays PLC ADR,0.2549432753940237,74.50567246059762,0.5632677855834405,0.68
BDX.US,BDX.US,Becton Dickinson and Company,0.3443666677090472,65.56333322909528,0.39885837230714216,0.68
BHP.US,BHP.US,BHP Group Limited,0.2879575407292591,71.20424592707408,0.4394578443137863,0.68
BKR.US,BKR.US,Baker Hughes Co,0.2879575407292591,71.20424592707408,0.4048704078070514,0.68
BLK.US,BLK.US,BlackRock Inc,0.33188295935217305,66.8117040647827,0.3284887989981165,0.68
BMO.US,BMO.US,Bank of Montreal,0.47194327539402375,52.80567246059762,0.17805672460597627,0.78
BMY.US,BMY.US,Bristol-Myers Squibb Company,0.24830888397832368,75.16911160216763,0.5666762914109298,0.68
BNS.US,BNS.US,Bank of Nova Scotia,0.48138771983846823,51.861228016153184,0.1686122801615318,0.78
BNY.US,BNY.US,The Bank of New York Mellon Corporation,0.28694327539402376,71.30567246059762,0.42357765046406415,0.68
BP.US,BP.US,BP PLC ADR,0.474810624452608,52.518937554739196,0.24705545508832866,0.78
BTI.US,BTI.US,British American Tobacco p.l.c.,0.4117141268415698,58.828587315843016,0.31975429317552195,0.78
BUD.US,BUD.US,Anheuser Busch Inbev NV ADR,0.21099328873768292,78.90067112623171,0.5739460774253133,0.68
BX.US,BX.US,Blackstone Group Inc,0.6081107609086155,39.18892390913845,0.1099326020962834,0.78
C.US,C.US,Citigroup Inc.,0.667748822398826,33.22511776011739,0,0.78
CB.US,CB.US,Chubb Ltd,0.28694327539402376,71.30567246059762,0.5138698515833194,0.68
CBOE.US,CBOE.US,Cboe Global Markets Inc,0.28694327539402376,71.30567246059762,0.4857833431075219,0.68
CCEP.US,CCEP.US,Coca-Cola European Partners PLC,0.2675130962848147,73.24869037151853,0.4505499848714402,0.68
CCI.US,CCI.US,Crown Castle,0.6742586226201192,32.57413773798808,0.15605901437350836,0.78
CCL.US,CCL.US,Carnival Corporation,0.3188129045778859,68.1187095422114,0.35562647393021557,0.68
CI.US,CI.US,Cigna Corp,0.23640198517370353,76.35980148262963,0.49662787450208556,0.68
CL.US,CL.US,Colgate-Palmolive Company,0.3794775407292591,62.05224592707409,0.3718342153922414,0.78
CM.US,CM.US,Canadian Imperial Bank Of Commerce,0.530276608727357,46.9723391272643,0.11972339127264298,0.78
CMCSA.US,CMCSA.US,Comcast Corp,0.2675130962848147,73.24869037151853,0.5575867964056722,0.68
CME.US,CME.US,CME Group Inc,0.43122325672735706,56.877674327264295,0.3244577937342814,0.78
CMI.US,CMI.US,Cummins Inc,0.24544422577209207,75.45557742279078,0.3931251803886726,0.68
CNI.US,CNI.US,Canadian National Railway Company,0.46995754072925916,53.00424592707409,0.18004245927074086,0.78
CNQ.US,CNQ.US,Canadian Natural Resources Ltd,0.5179575407292591,48.20424592707408,0.13204245927074088,0.78
COF.US,COF.US,Capital One Financial Corporation,0.29494327539402376,70.50567246059762,0.5581635024839348,0.68
COP.US,COP.US,ConocoPhillips,0.23862420739592577,76.13757926040743,0.48440162797952635,0.68
CRH.US,CRH.US,CRH PLC ADR,0.22029087406259246,77.97091259374076,0.4726414510209097,0.68
CSCO.US,CSCO.US,Cisco Systems Inc,0.23995754072925912,76.0042459270741,0.4883836691613448,0.68
CSX.US,CSX.US,CSX Corporation,0.24331700417614088,75.66829958238591,0.44552026135368894,0.68
CTAS.US,CTAS.US,Cintas Corporation,0.29595754072925906,70.4042459270741,0.390214160188766,0.68
CTSH.US,CTSH.US,Cognizant Technology Solutions Corp Class A,0.2879575407292591,71.20424592707408,0.49178331037427525,0.68
CVE.US,CVE.US,Cenovus Energy Inc,0.5055130962848148,49.44869037151852,0.14448690371518524,0.78
CVS.US,CVS.US,CVS Health Corp,0.4256296331089428,57.43703668910571,0.26333312783626556,0.78
CVX.US,CVX.US,Chevron Corp,0.250539699020753,74.9460300979247,0.44468198230149836,0.68
D.US,D.US,Dominion Energy Inc,0.95,5.000000000000004,0,0.78
DB.US,DB.US,Deutsche Bank AG,0.29494327539402376,70.50567246059762,0.5108588582922808,0.68
DE.US,DE.US,Deere & Company,0.44476946520496047,55.52305347950395,0.18766353855575457,0.78
DHI.US,DHI.US,DR Horton Inc,0.2675130962848147,73.24869037151853,0.42581492746682303,0.68
DIS.US,DIS.US,Walt Disney Company,0.2269575407292591,77.30424592707409,0.48255258917887073,0.68
DLR.US,DLR.US,Digital Realty Trust Inc,0.6355394946916318,36.446050530836814,0.1191242165693804,0.78
DTEGY.US,DTEGY.US,Deutsche Telekom AG ADR,0.5210315927810799,47.89684072189201,0.2996827484418395,0.78
DUK.US,DUK.US,Duke Energy Corporation,0.745413406908601,25.458659309139897,0,0.78
DVN.US,DVN.US,Devon Energy Corporation,0.2719575407292591,72.80424592707408,0.4573291071547155,0.68
EADSY.US,EADSY.US,Airbus Group NV,0.2703624087321222,72.96375912678779,0.3737015236693205,0.68
EBAY.US,EBAY.US,eBay Inc,0.2269575407292591,77.30424592707409,0.45448773553862026,0.68
ECL.US,ECL.US,Ecolab Inc,0.23195754072925912,76.80424592707409,0.4581369887950352,0.68
ED.US,ED.US,Consolidated Edison Inc,0.6205644085265238,37.943559147347614,0,0.78
ELV.US,ELV.US,Elevance Health Inc,0.2949515926364347,70.50484073635653,0.30714413255694945,0.68
EMR.US,EMR.US,Emerson Electric Company,0.24429603809787298,75.5703961902127,0.4527351166557612,0.68
ENB.US,ENB.US,Enbridge Inc,0.7775130962848148,22.24869037151852,0,0.78
EOG.US,EOG.US,EOG Resources Inc,0.23362420739592576,76.63757926040742,0.5114552358908926,0.68
EPD.US,EPD.US,Enterprise Products Partners LP,0.4466224335600594,55.33775664399406,0.20630227934170015,0.78
EQIX.US,EQIX.US,Equinix Inc,0.9334723687621194,6.652763123788064,0,0.78
EQNR.US,EQNR.US,Equinor ASA ADR,0.2932908740625924,70.67091259374077,0.3949679316745089,0.68
EQT.US,EQT.US,EQT Corporation,0.24529087406259242,75.47091259374076,0.5271882933006868,0.68
ET.US,ET.US,Energy Transfer LP,0.6320378053138117,36.79621946861883,0.026331405336410416,0.78
ETR.US,ETR.US,Entergy Corporation,0.7317753254093018,26.82246745906982,0,0.78
EXC.US,EXC.US,Exelon Corporation,0.7669928297671383,23.300717023286165,0,0.78
F.US,F.US,Ford Motor Company,0.5120246266831375,48.79753733168625,0.15714067444339977,0.78
FANG.US,FANG.US,Diamondback Energy Inc,0.6977573364183906,30.224266358160946,0,0.78
FAST.US,FAST.US,Fastenal Company,0.41928442097652996,58.071557902347,0.2426900693395755,0.78
FDX.US,FDX.US,FedEx Corporation,0.2847857345822488,71.52142654177511,0.4269769639549783,0.68
FERG.US,FERG.US,Ferguson Plc,0.45695754072925915,54.30424592707408,0.19304245927074087,0.78
FITB.US,FITB.US,Fifth Third Bancorp,0.24694327539402372,75.30567246059763,0.5380511830237645,0.68
GD.US,GD.US,General Dynamics Corporation,0.24440198517370354,75.55980148262964,0.4283665347672297,0.68
GILD.US,GILD.US,Gilead Sciences Inc,0.2799575407292591,72.00424592707408,0.49512622535969386,0.68
GRMN.US,GRMN.US,Garmin Ltd,0.2799575407292591,72.00424592707408,0.4028553985375379,0.68
GS.US,GS.US,Goldman Sachs Group Inc,0.7137937835936731,28.62062164063269,0,0.78
GSK.US,GSK.US,GlaxoSmithKline PLC ADR,0.199296038097873,80.0703961902127,0.5575640296355463,0.68
HBAN.US,HBAN.US,Huntington Bancshares Incorporated,0.24694327539402372,75.30567246059763,0.5111758551273926,0.68
HD.US,HD.US,The Home Depot Inc,0.2620087961886015,73.79912038113984,0.40689577661000303,0.68
HDB.US,HDB.US,HDFC Bank Limited ADR,0.5169432753940237,48.30567246059763,0.13305672460597628,0.78
HESAY.US,HESAY.US,Hermes International SA,0.2719575407292591,72.80424592707408,0.4525923699547356,0.68
HIG.US,HIG.US,Hartford Financial Services Group,0.2824988309495793,71.75011690504208,0.5389643404273016,0.68
HON.US,HON.US,Honeywell International Inc,0.256851624835662,74.3148375164338,0.513721226897437,0.68
HPE.US,HPE.US,Hewlett Packard Enterprise Co,0.39890964248553906,60.10903575144609,0.2129087876016487,0.78
HPQ.US,HPQ.US,HP Inc,0.23640198517370353,76.35980148262963,0.5141638436463666,0.68
HSBC.US,HSBC.US,HSBC Holdings PLC ADR,0.28694327539402376,71.30567246059762,0.4904514979292407,0.68
HSY.US,HSY.US,Hershey Co,0.3483163011817771,65.16836988182229,0.3978179606383955,0.68
IBM.US,IBM.US,International Business Machines,0.28888187036469654,71.11181296353035,0.4595939825204611,0.68
ICE.US,ICE.US,Intercontinental Exchange Inc,0.24194327539402372,75.80567246059763,0.523551168013876,0.68
INFY.US,INFY.US,Infosys Ltd ADR,0.22529087406259246,77.47091259374075,0.48873923643537737,0.68
ING.US,ING.US,ING Group NV ADR,0.645348268859642,35.4651731140358,0,0.78
INTU.US,INTU.US,Intuit Inc,0.2799575407292591,72.00424592707408,0.507612932317103,0.68
ITUB.US,ITUB.US,Itau Unibanco Banco Holding SA,0.5725077198384682,42.74922801615318,0.07749228016153187,0.78
ITW.US,ITW.US,Illinois Tool Works Inc,0.27862420739592575,72.13757926040742,0.4231930565174119,0.68
JCI.US,JCI.US,Johnson Controls International PLC,0.3128116824045667,68.71883175954333,0.2683464086586808,0.68
JD.US,JD.US,JD.com Inc Adr,0.5161739198809634,48.38260801190366,0.06421419696035123,0.78
JNJ.US,JNJ.US,Johnson & Johnson,0.22474048254231743,77.52595174576827,0.48630024964676527,0.68
JPM.US,JPM.US,JPMorgan Chase & Co,0.742563305566116,25.743669443388395,0,0.78
KDP.US,KDP.US,Keurig Dr Pepper Inc,0.3474482646108926,65.25517353891074,0.3085940991449678,0.68
KMB.US,KMB.US,Kimberly-Clark Corporation,0.5426455138979974,45.73544861020026,0.16788746814259853,0.78
KMI.US,KMI.US,Kinder Morgan Inc,0.39453653694320867,60.54634630567913,0.34293221403065516,0.78
KO.US,KO.US,The Coca-Cola Company,0.3542379321094074,64.57620678905927,0.2742049205859347,0.78
KR.US,KR.US,Kroger Company,0.4441202281051501,55.58797718948498,0.27291912630034326,0.78
LHX.US,LHX.US,L3Harris Technologies Inc,0.29959543754602536,70.04045624539746,0.41620887706724596,0.68
LIN.US,LIN.US,Linde plc Ordinary Shares,0.2879575407292591,71.20424592707408,0.4260482437863661,0.68
LMT.US,LMT.US,Lockheed Martin Corporation,0.29067221986806496,70.93277801319351,0.43719933993845755,0.68
LOW.US,LOW.US,Lowe's Companies Inc,0.24377659751462966,75.62234024853703,0.48062867501466217,0.68
LRLCY.US,LRLCY.US,L’Oreal Co ADR,0.23195754072925912,76.80424592707409,0.49091103788038054,0.68
LVMUY.US,LVMUY.US,LVMH Moet Hennessy Louis Vuitton SA ADR,0.23640198517370353,76.35980148262963,0.5187585288686763,0.68
LYG.US,LYG.US,Lloyds Banking Group PLC ADR,0.599894038614314,40.0105961385686,0,0.78
MCD.US,MCD.US,McDonald’s Corporation,0.2946808908677884,70.53191091322115,0.44181747182635456,0.68
MCHP.US,MCHP.US,Microchip Technology Inc,0.7146346020773778,28.536539792262218,0,0.78
MDLZ.US,MDLZ.US,Mondelez International Inc,0.566796777167518,43.3203222832482,0.1376972368462855,0.78
MDT.US,MDT.US,Medtronic PLC,0.30127309628481463,69.87269037151853,0.4473549737494659,0.68
MET.US,MET.US,MetLife Inc,0.2513877198384682,74.86122801615318,0.5977994690650362,0.68
MFC.US,MFC.US,Manulife Financial Corp,0.5169432753940237,48.30567246059763,0.13305672460597628,0.78
MFG.US,MFG.US,Mizuho Financial Group Inc.,0.4892817727626376,51.07182272373624,0.1607182272373624,0.78
MMM.US,MMM.US,3M Company,0.3598933299731371,64.01066700268629,0.2258471310255287,0.78
MO.US,MO.US,Altria Group,0.3779086518403702,62.209134815962976,0.44294005488254357,0.78
MPC.US,MPC.US,Marathon Petroleum Corp,0.2556775832949033,74.43224167050967,0.40132389982485883,0.68
MRK.US,MRK.US,Merck & Company Inc,0.5164019851737036,48.359801482629635,0.19088038012946223,0.78
MRSH.US,MRSH.US,"Marsh & McLennan Companies, Inc.",0.2602766087273571,73.97233912726429,0.4929814907530361,0.68
MS.US,MS.US,Morgan Stanley,0.694893069086458,30.510693091354202,0,0.78
MSCI.US,MSCI.US,MSCI Inc,0.28301905018817336,71.69809498118266,0.4593632968406347,0.68
MSI.US,MSI.US,Motorola Solutions Inc,0.2474509291873957,75.25490708126044,0.4791981178997975,0.68
MTB.US,MTB.US,M&T Bank Corporation,0.2616099420606904,73.83900579393097,0.5289209681004309,0.68
MUFG.US,MUFG.US,Mitsubishi UFJ Financial Group Inc ADR,0.49738771983846825,50.26122801615318,0.15261228016153178,0.78
NDAQ.US,NDAQ.US,Nasdaq Inc,0.30294327539402377,69.70567246059763,0.4256923448068462,0.68
NEE.US,NEE.US,Nextera Energy Inc,0.5930948005560509,40.69051994439491,0.051259639826910834,0.78
NEM.US,NEM.US,Newmont Goldcorp Corp,0.23862420739592577,76.13757926040743,0.5044404687823933,0.68
NGG.US,NGG.US,National Grid PLC ADR,0.7748106676563707,22.518933234362926,0,0.78
NKE.US,NKE.US,Nike Inc,0.3818696028372917,61.813039716270836,0.23743060314302167,0.78
NOC.US,NOC.US,Northrop Grumman Corporation,0.25240198517370355,74.75980148262964,0.4225974420005728,0.68
NOK.US,NOK.US,Nokia Corp ADR,0.5820521266279407,41.79478733720593,0.05199739475893857,0.78
NSC.US,NSC.US,Norfolk Southern Corporation,0.29292034041662834,70.70796595833717,0.4242863125031715,0.68
NSRGY.US,NSRGY.US,Nestle SA ADR,0.5745891363338046,42.54108636661954,0.16722565398323813,0.78
NTAP.US,NTAP.US,NetApp Inc,0.199296038097873,80.0703961902127,0.5695255740516877,0.68
NTES.US,NTES.US,NetEase Inc,0.23195754072925912,76.80424592707409,0.5895113110314429,0.68
NVO.US,NVO.US,Novo Nordisk A/S,0.3549971471735896,64.50028528264104,0.27584327329936337,0.78
NVS.US,NVS.US,Novartis AG ADR,0.3210241825070369,67.89758174929631,0.4544210449470044,0.68
NWG.US,NWG.US,Natwest Group PLC,0.28694327539402376,71.30567246059762,0.4673347698554764,0.68
NXPI.US,NXPI.US,NXP Semiconductors NV,0.36538867050703683,63.461132949296314,0.36466625259838775,0.78
O.US,O.US,Realty Income Corporation,0.6876391975426368,31.236080245736318,0.12728693447991912,0.78
OKE.US,OKE.US,ONEOK Inc,0.42988000369063384,57.011999630936614,0.21273420409626764,0.78
ORCL.US,ORCL.US,Oracle Corporation,0.6953302070182659,30.466979298173413,0,0.78
OXY.US,OXY.US,Occidental Petroleum Corporation,0.5602151866977486,43.97848133022514,0.18613768936863334,0.78
PAYX.US,PAYX.US,Paychex Inc,0.43118417006259246,56.88158299374075,0.3494480426216473,0.78
PBR.US,PBR.US,Petroleo Brasileiro Petrobras SA ADR,0.4975130962848147,50.248690371518535,0.1524869037151853,0.78
PCAR.US,PCAR.US,PACCAR Inc,0.2269575407292591,77.30424592707409,0.4916383290369394,0.68
PCG.US,PCG.US,PG&E Corp,0.8320151322243298,16.798486777567025,0,0.78
PEP.US,PEP.US,PepsiCo Inc,0.3512664930704078,64.87335069295922,0.3472959829493524,0.78
PFE.US,PFE.US,Pfizer Inc,0.6043795433504867,39.56204566495133,0.1339981293485933,0.78
PG.US,PG.US,Procter & Gamble Company,0.2719575407292591,72.80424592707408,0.46083141335155375,0.68
PGR.US,PGR.US,Progressive Corp,0.3297699420606904,67.02300579393096,0.47605846401541335,0.68
PLD.US,PLD.US,Prologis Inc,0.5091254003339553,49.08745996660448,0.26435110173780263,0.78
PM.US,PM.US,Philip Morris International Inc,0.3428501077161643,65.71498922838357,0.38969428654424054,0.68
PNC.US,PNC.US,PNC Financial Services Group Inc,0.2272817727626376,77.27182272373624,0.4715367098260371,0.68
PRU.US,PRU.US,"Prudential Financial, Inc.",0.30827660872735707,69.1723391272643,0.4848656293811166,0.68
PSA.US,PSA.US,Public Storage,0.572372566705854,42.7627433294146,0.22353445603523286,0.78
PSX.US,PSX.US,Phillips 66,0.30451472548375536,69.54852745162447,0.29610918237756756,0.68
QCOM.US,QCOM.US,Qualcomm Incorporated,0.22029087406259246,77.97091259374076,0.5703192661806922,0.68
RACE.US,RACE.US,Ferrari NV,0.23995754072925912,76.0042459270741,0.4693784577239406,0.68
RCL.US,RCL.US,Royal Caribbean Cruises Ltd,0.368534590386511,63.146540961348904,0.20724442492863276,0.78
RELX.US,RELX.US,Relx PLC ADR,0.30173685712432713,69.8263142875673,0.46911745895494705,0.68
RHHBY.US,RHHBY.US,Roche Holding Ltd ADR,0.2879575407292591,71.20424592707408,0.4688884558817896,0.68
RIO.US,RIO.US,Rio Tinto ADR,0.37457222669273477,62.54277733072653,0.29608673274964975,0.78
ROK.US,ROK.US,Rockwell Automation Inc,0.2269575407292591,77.30424592707409,0.485105489504711,0.68
RSG.US,RSG.US,Republic Services Inc,0.2389772765920118,76.10227234079883,0.478773569618389,0.68
RTX.US,RTX.US,RTX Corporation,0.23640198517370353,76.35980148262963,0.43346594105489084,0.68
RY.US,RY.US,Royal Bank of Canada,0.5249432753940237,47.50567246059762,0.12505672460597628,0.78
SAN.US,SAN.US,Banco Santander SA ADR,0.7108206416348336,28.91793583651664,0,0.78
SAP.US,SAP.US,SAP SE ADR,0.2755130962848147,72.44869037151854,0.4510296123017363,0.68
SBGSY.US,SBGSY.US,Schneider Electric SA,0.2269575407292591,77.30424592707409,0.4709357774344788,0.68
SBUX.US,SBUX.US,Starbucks Corporation,0.6670787347646182,33.29212652353818,0,0.78
SCCO.US,SCCO.US,Southern Copper Corporation,0.27737563767887286,72.26243623211272,0.4131542020960183,0.68
SCHW.US,SCHW.US,Charles Schwab Corp,0.28694327539402376,71.30567246059762,0.43433254701276924,0.68
SHEL.US,SHEL.US,Shell PLC ADR,0.24429603809787298,75.5703961902127,0.5073503846524958,0.68
SIEGY.US,SIEGY.US,Siemens AG ADR,0.27275420307954096,72.72457969204591,0.47201687538339676,0.68
SLB.US,SLB.US,Schlumberger NV,0.2269575407292591,77.30424592707409,0.515188833979517,0.68
SMFG.US,SMFG.US,Sumitomo Mitsui Financial Group Inc,0.47694327539402376,52.30567246059763,0.17305672460597626,0.78
SNY.US,SNY.US,Sanofi ADR,0.5164019851737036,48.359801482629635,0.25361408443693106,0.78
SO.US,SO.US,Southern Company,0.8026412736027263,19.73587263972737,0,0.78
SPG.US,SPG.US,Simon Property Group Inc,0.40194931683580487,59.80506831641952,0.34546789932394256,0.78
SRE.US,SRE.US,Sempra Energy,0.95,5.000000000000004,0,0.78
STT.US,STT.US,State Street Corp,0.24860994206069037,75.13900579393096,0.5583111974164472,0.68
SU.US,SU.US,Suncor Energy Inc,0.4552908740625925,54.47091259374075,0.19470912593740752,0.78
SYK.US,SYK.US,Stryker Corporation,0.24440198517370354,75.55980148262964,0.47050156134525284,0.68
SYY.US,SYY.US,Sysco Corporation,0.333100412931956,66.6899587068044,0.3178097627726885,0.68
T.US,T.US,AT&T Inc.,0.2643273179939213,73.56726820060787,0.5435092099494002,0.68
TCEHY.US,TCEHY.US,Tencent Holdings Ltd ADR,0.2675130962848147,73.24869037151853,0.4948576383181427,0.68
TD.US,TD.US,Toronto Dominion Bank,0.47194327539402375,52.80567246059762,0.17805672460597627,0.78
TEL.US,TEL.US,TE Connectivity Ltd,0.23995754072925912,76.0042459270741,0.5110578763400087,0.68
TFC.US,TFC.US,Truist Financial Corp,0.2762766087273571,72.37233912726428,0.503996452605538,0.68
TGT.US,TGT.US,Target Corporation,0.2986888948800702,70.13111051199297,0.3456207839724066,0.68
TJX.US,TJX.US,The TJX Companies Inc,0.2879575407292591,71.20424592707408,0.3725820604128375,0.68
TM.US,TM.US,Toyota Motor Corporation ADR,0.5055130962848148,49.44869037151852,0.14448690371518524,0.78
TMUS.US,TMUS.US,T-Mobile US Inc,0.266302224479169,73.3697775520831,0.45787475475136014,0.68
TOELY.US,TOELY.US,Tokyo Electron Ltd PK,0.46195754072925915,53.80424592707409,0.18804245927074087,0.78
TPR.US,TPR.US,Tapestry Inc,0.3729595718769359,62.70404281230641,0.3337244856339528,0.78
TRGP.US,TRGP.US,Targa Resources Inc,0.5285875392777541,47.14124607222458,0.04103904312724692,0.78
TRI.US,TRI.US,Thomson Reuters Corporation Common Shares,0.28723754072925906,71.27624592707409,0.47882422827972215,0.68
TRP.US,TRP.US,TC Energy Corp,0.7135219851737037,28.64780148262963,0,0.78
TRV.US,TRV.US,The Travelers Companies Inc,0.24194327539402372,75.80567246059763,0.5841181275801858,0.68
TTE.US,TTE.US,TotalEnergies SE ADR,0.2510280254099077,74.89719745900922,0.4302405506043034,0.68
TXN.US,TXN.US,Texas Instruments Incorporated,0.4948045141010223,50.51954858989778,0.17473630123997155,0.78
UBS.US,UBS.US,UBS Group AG,0.31500549761624597,68.4994502383754,0.46375453665859456,0.68
UL.US,UL.US,Unilever PLC ADR,0.35657976295148136,64.34202370485187,0.3628268304334904,0.78
UMC.US,UMC.US,United Microelectronics,0.4975130962848147,50.248690371518535,0.1524869037151853,0.78
UNH.US,UNH.US,UnitedHealth Group Incorporated,0.23672642961814794,76.32735703818521,0.43788314920389293,0.68
UNP.US,UNP.US,Union Pacific Corporation,0.23648108879891544,76.35189112010845,0.49391637123969134,0.68
UPS.US,UPS.US,United Parcel Service Inc,0.5678779902606099,43.212200973939005,0.12085841689030735,0.78
USB.US,USB.US,U.S. Bancorp,0.28694327539402376,71.30567246059762,0.4844468356088293,0.68
